id,sentiment,content
40725,sadness,"#RiceFODays now I am Alex Butler's class on financial management. Starts off with a great, relevant class discussion: movies and sunk costs"
40726,sadness,"There is no dark side in the moon. In fact, it's all dark.'\nGerry O'Driscoll at the end of 'The Dark side of the Moon'"
40727,sadness, second artist announcement looking good #bluesfest2017  #Music #byronbay
40728,sadness,now playing yung fav song ni chavs #sober 😂
40729,sadness," 'the darkest of nights can be bright, the solemn of faces lights up with a smile'. -@Totemprince believe in me, as I do in you"
40730,sadness, don't get discouraged! it's early on &amp; it can get overwhelming. keep reading &amp; use cue cards 😊 it'll get better!!
40731,sadness,Damn gud #premiere #LethalWeapon...#funny and 
40732,sadness,I can't mourn Kid Cudi cause we have Travis Scott...
40733,sadness,"Be joyful in hope, patient in affliction, faithful in prayer. Romans 12:12"
40734,sadness,those who trust in the Lord will find new strength.\nThey will soar high on wings like eagles.\nThey will run and not grow weary.
40735,sadness," It's our job, the job of people who r still sane,still ok in life, to help the lost to find themselves &amp; love eachother"
40736,sadness,Unmatched Party Specialist /co @T3RevNeverEnd #serious #job #titles
40737,sadness,"Honestly don't give af who wins out of us and pine, I'm just worried about getting drunk Saturday night😂"
40738,sadness,I don't think Luca understands how serious I am about Fall....he has no idea what's in store for him 😂😂
40739,sadness,I keep feeling the heaviness on my left hand and look down and I am in awe every single time 😍💍 #notusedtoit #imafiancée #wut
40740,sadness,the rappers who stayed true to the game is rich.
40741,sadness,oyeah if you want to become obese it is! 😅 I can afford it so I don't think it's that serious haha
40742,sadness, Having a difficult time concentrating or remembering things.
40743,sadness,The difference between someone's selfies when they're happy vs. unhappy is absolutely amazing.
40744,sadness,"i am facing Overeating, or appetite loss"
40745,sadness,"i am facing Overeating, or appetite loss"
40746,sadness, ohh silver lake came up a lot on there! Is that where you guys stayed?
40747,sadness,"of course! This is a happy hentai, not a sad or gloomy one"
40748,sadness,Room linc the sink
40749,sadness,"i am facing Overeating, or appetite loss"
40750,sadness,We stayed up all night long\nMade our drinks too strong\nFeeling ten feet tall\nRopes swinging into the water\nIn the middle of the night
40751,sadness,why do i have such a thing for dark curly hAIR
40752,sadness,Well i did hear once before that girls are attracted to men that look like their dad!  👌 #serious
40753,sadness,"A tummy full of steak, wine, key lime pine and cuddles on tap. What a way to turn around a stressful Wednesday 💛"
40754,sadness,Free live music in DC tonight!  #blues with #MoonshineSociety at @thehamiltondc in the Loft starting at 10:30pm @FreeinDCBlog @WTOPFreebies
40755,sadness, hannah stop being mournful and chill 💁
40756,sadness, Read my #fanfiction if you like #lost and #housemd I have one of each #tvshow -link in bio!
40757,sadness, will this be aired on radio or filmed? Lots of fans over the pond too! #wales 
40758,sadness,Very long day. Thank goodness for Bake Off to brighten up a weary Wednesday ☺ #GBBO
40759,sadness,"TONIGHT - Fulford Arms, York \nTOMORROW - Bank Top Tavern, Oldham\nNEXT SATURDAY- Big Hands, Manchester \n\n#livemusic #punk #blues #rockandroll"
40760,sadness,"I'm so proud he understands this, he shows love, thought and compassion    and it's not done in a clouded way.."
40761,sadness,blues bar
40762,sadness," she's ahead in the polls &amp; after Trumps dismal performance at upcoming debate, it will be an easy win for Hillary."
40763,sadness, roast them. Then risotto with sage and pine nuts
40765,sadness,Good morning chirpy #SpringEquinox and your pensive sister #AutumnEquinox A perfect day however it is expressed 🌹🍁🌓☯️ #theBeautyofBalance
40766,sadness,also who has amazon prime that would like to help a girl out LOL #serious
40767,sadness,I added Paul Walker on Xbox but he just spends all of his time on the dashboard.  #humor #funny
40768,sadness,"Nice to see Balotelli back to his best, good player.. Just lost his way a bit!"
40769,sadness, ha freshers blues would love to re do all again ... ha nice tshirt .. vote for Pedro
40770,sadness,What do you get when you cross an #apple tree and a #pine tree? 🍎🌲\nNothing. You can't cross-pollinate #deciduous and #coniferous #trees.
40771,sadness,"Please bear with me, I'm not Twitter savvy😝 in real life I'm a Facebook person. Help me gain followers 🤓 #blog #selfhelp "
40772,sadness, even when we're fighting I'm laughing. I probably have serious ingrained issues😂🤗
40773,sadness,"i am facing Overeating, or appetite loss"
40774,sadness,Never a dull moment when talking to Nel
40775,sadness,Never dull moment here
40776,sadness,"i am facing Overeating, or appetite loss"
40777,sadness, Great to have you as our tournament chair and award was #serious
40778,sadness, the red one would look super pretty with a bronzy glowy nude lip makeup look! 3rd black would be pretty with a dark lip! 😍
40779,sadness, hmu need players for lans next year. DM me. Need serious players. Im under org
40780,sadness,"i am facing Overeating, or appetite loss"
40781,sadness,"suffering from Trouble thinking, concentrating, making decisions and r"
40782,sadness,"suffering from Trouble thinking, concentrating, making decisions and r"
40783,sadness,Having a difficult time concentrating or remembering things.
40784,sadness,Having a difficult time concentrating or remembering things.
40785,sadness,i am Not enjoying things that used to give you joy.
